624641,https://opendict.korean.go.kr/dictionary/view?sense_no=624641&viewType=confirm,동사,가는귀막다,‘가는귀먹다’의 방언.,,
655991,https://opendict.korean.go.kr/dictionary/view?sense_no=655991&viewType=confirm,명사,가는대,쪼개서 가늘게 만든 대.,그 구덕은 가는대 로 짠 거여.,그 바구니는 쪼개서 가늘게 만든 대 로 짠 것이다.
485937,https://opendict.korean.go.kr/dictionary/view?sense_no=485937&viewType=confirm,명사,가는대구덕,가늘고 긴 대오리로 엮어 만든 큰 바구니.,,
657415,https://opendict.korean.go.kr/dictionary/view?sense_no=657415&viewType=confirm,명사,가는대구덕,아주 가늘고 긴 대오리로 곱게 엮어 만든 바구니.,,
658438,https://opendict.korean.go.kr/dictionary/view?sense_no=658438&viewType=confirm,명사,가다귀섬,‘외딴섬’의 방언.,,
640102,https://opendict.korean.go.kr/dictionary/view?sense_no=640102&viewType=confirm,명사,가다리,‘재방어’의 방언.,,
658440,https://opendict.korean.go.kr/dictionary/view?sense_no=658440&viewType=confirm,명사,가다리,‘가다랭이’의 방언.,,
658441,https://opendict.korean.go.kr/dictionary/view?sense_no=658441&viewType=confirm,명사,가다리비에기,‘재방어’의 방언.,,
763287,https://opendict.korean.go.kr/dictionary/view?sense_no=763287&viewType=confirm,부사,가닥가닥,‘까딱까딱’의 방언.,,
656000,https://opendict.korean.go.kr/dictionary/view?sense_no=656000&viewType=confirm,동사,가닥거리다,‘끄덕거리다’의 방언.,,
658469,https://opendict.korean.go.kr/dictionary/view?sense_no=658469&viewType=confirm,동사,가닥거리다,‘거드럭거리다’의 방언.,,
658439,https://opendict.korean.go.kr/dictionary/view?sense_no=658439&viewType=confirm,명사,가닥섬,‘외딴섬’의 방언.,,
73560,https://opendict.korean.go.kr/dictionary/view?sense_no=73560&viewType=confirm,동사,가닥이다,‘까닥이다’의 방언.,,
624875,https://opendict.korean.go.kr/dictionary/view?sense_no=624875&viewType=confirm,명사,가닥질,‘가댁질’의 방언.,,
658442,https://opendict.korean.go.kr/dictionary/view?sense_no=658442&viewType=confirm,동사,가닥질하다,‘가댁질하다’의 방언.,,
618274,https://opendict.korean.go.kr/dictionary/view?sense_no=618274&viewType=confirm,명사,가달,‘다리’의 방언.,,
658445,https://opendict.korean.go.kr/dictionary/view?sense_no=658445&viewType=confirm,명사,가달거리,‘가댁질’의 방언.,,
658448,https://opendict.korean.go.kr/dictionary/view?sense_no=658448&viewType=confirm,동사,가달거리하다,‘가댁질하다’의 방언.,,
658449,https://opendict.korean.go.kr/dictionary/view?sense_no=658449&viewType=confirm,명사,가달머리,‘가닥’의 방언.,,
73569,https://opendict.korean.go.kr/dictionary/view?sense_no=73569&viewType=confirm,명사,가달석,‘굴레’의 방언.,,
622627,https://opendict.korean.go.kr/dictionary/view?sense_no=622627&viewType=confirm,명사,가달썩,‘자갈’의 방언.,,
658446,https://opendict.korean.go.kr/dictionary/view?sense_no=658446&viewType=confirm,명사,가달춤,‘가댁질’의 방언.,,
658450,https://opendict.korean.go.kr/dictionary/view?sense_no=658450&viewType=confirm,동사,가달춤추다,‘가댁질하다’의 방언.,,
658451,https://opendict.korean.go.kr/dictionary/view?sense_no=658451&viewType=confirm,명사,가닷담,‘거섶’의 방언.,,
624828,https://opendict.korean.go.kr/dictionary/view?sense_no=624828&viewType=confirm,부사,가당,‘가다가’의 방언.,,
73624,https://opendict.korean.go.kr/dictionary/view?sense_no=73624&viewType=confirm,명사,가대,‘갈대’의 방언.,,
656005,https://opendict.korean.go.kr/dictionary/view?sense_no=656005&viewType=confirm,명사,가대밥,제주조릿대 열매로 지은 밥.,숭년인 가대밥도 엇언 못 먹엇저.,흉년에는 제주조릿대 열매로 지은 밥도 없어서 못 먹었다.
656007,https://opendict.korean.go.kr/dictionary/view?sense_no=656007&viewType=confirm,명사,가대왓,제주조릿대가 자라는 밭.,가대왓디 곱아 불민 잘 못 찾앗어.,제주조릿대 밭에 숨어 버리면 잘 못 찾았지.
649524,https://opendict.korean.go.kr/dictionary/view?sense_no=649524&viewType=confirm,동사,가도다,‘갇히다’ 방언.,,
857691,https://opendict.korean.go.kr/dictionary/view?sense_no=857691&viewType=confirm,부사,가동강가동강,‘가동가동’의 방언.,,
857692,https://opendict.korean.go.kr/dictionary/view?sense_no=857692&viewType=confirm,감탄사,가동강가동강,‘가동가동’의 방언.,,
649525,https://opendict.korean.go.kr/dictionary/view?sense_no=649525&viewType=confirm,동사,가돠지다,‘갇히다’ 방언.,,
658459,https://opendict.korean.go.kr/dictionary/view?sense_no=658459&viewType=confirm,동사,가드락가드락하다,‘거드럭거드럭하다’의 방언.,,
74020,https://opendict.korean.go.kr/dictionary/view?sense_no=74020&viewType=confirm,형용사,가드락하다,‘거만하다’의 방언.,,
658462,https://opendict.korean.go.kr/dictionary/view?sense_no=658462&viewType=confirm,동사,가드락하다,‘거드럭거리다’의 방언.,,
656011,https://opendict.korean.go.kr/dictionary/view?sense_no=656011&viewType=confirm,형용사,가득다,‘가득하다’의 방언.,그 뒈가 가득아시냐 ?,그 되가 가득했느냐 ?
656015,https://opendict.korean.go.kr/dictionary/view?sense_no=656015&viewType=confirm,동사,가득이다,가득하게 하다.,그 통이 물 가득영 오라.,그 통에 물 가득하게 해서 오너라.
656021,https://opendict.korean.go.kr/dictionary/view?sense_no=656021&viewType=confirm,부사,가들가들,‘흔들흔들’의 방언.,낭 잘못 싱거신디 가들가들 움질기주.,나무를 잘못 심었는지 흔들흔들 움직이지.
656032,https://opendict.korean.go.kr/dictionary/view?sense_no=656032&viewType=confirm,동사,가들가들하다,‘흔들흔들하다’의 방언.,싱근 낭이 자꾸 가들가들헴쩌 .,심은 나무가 자꾸 흔들흔들하네 .
658455,https://opendict.korean.go.kr/dictionary/view?sense_no=658455&viewType=confirm,부사,가들락가들락,‘가드락가드락’의 방언.,,
656039,https://opendict.korean.go.kr/dictionary/view?sense_no=656039&viewType=confirm,동사,가들락가들락하다,‘꿈틀꿈틀하다’의 방언.,지넹이가 죽은 거 닮은디 자꾸 가들락가들락헴쩌 .,지네가 죽은 것 같은데 자꾸 꿈틀꿈틀하네 .
658465,https://opendict.korean.go.kr/dictionary/view?sense_no=658465&viewType=confirm,동사,가들락가들락하다,‘거드럭거드럭하다’의 방언.,,
658464,https://opendict.korean.go.kr/dictionary/view?sense_no=658464&viewType=confirm,동사,가들락거리다,‘거드럭거리다’의 방언.,,
656051,https://opendict.korean.go.kr/dictionary/view?sense_no=656051&viewType=confirm,형용사,가들락하다,물고기 따위가 싱싱해서 굽거나 비뚤어지지 아니하고 똑바르다.,,
658457,https://opendict.korean.go.kr/dictionary/view?sense_no=658457&viewType=confirm,부사,가들랑가들랑,‘가드락가드락’의 방언.,,
658467,https://opendict.korean.go.kr/dictionary/view?sense_no=658467&viewType=confirm,동사,가들랑하다,‘거드럭거리다’의 방언.,,
656056,https://opendict.korean.go.kr/dictionary/view?sense_no=656056&viewType=confirm,부사,가딱,‘까딱’의 방언.,그 책상은 가딱도 안 헴쩌.,그 책상은 까딱도 안 하네.
658461,https://opendict.korean.go.kr/dictionary/view?sense_no=658461&viewType=confirm,동사,가딱거리다,‘거드럭거리다’의 방언.,,
656066,https://opendict.korean.go.kr/dictionary/view?sense_no=656066&viewType=confirm,동사,가딱하다,‘까딱하다’의 방언.,오늘랑 가딱하지 말앙 집이만 이시라.,오늘은 까딱하지 말고 집에만 있어라.
74107,https://opendict.korean.go.kr/dictionary/view?sense_no=74107&viewType=confirm,형용사,가뜨다,‘같다’의 방언.,,
74112,https://opendict.korean.go.kr/dictionary/view?sense_no=74112&viewType=confirm,조사,가라,‘더러’의 방언.,,
620298,https://opendict.korean.go.kr/dictionary/view?sense_no=620298&viewType=confirm,명사,가라,‘가루’의 방언.,,
619649,https://opendict.korean.go.kr/dictionary/view?sense_no=619649&viewType=confirm,명사,가라기,‘가락’의 방언.,,
887555,https://opendict.korean.go.kr/dictionary/view?sense_no=887555&viewType=confirm,명사,가라쉐,‘검정소’의 방언.,,
624467,https://opendict.korean.go.kr/dictionary/view?sense_no=624467&viewType=confirm,명사,가라조,‘가라지’의 방언.,,
656076,https://opendict.korean.go.kr/dictionary/view?sense_no=656076&viewType=confirm,명사,가라조,‘강아지풀’의 방언.,,
656079,https://opendict.korean.go.kr/dictionary/view?sense_no=656079&viewType=confirm,명사,가라지,‘강아지풀’의 방언.,,
630657,https://opendict.korean.go.kr/dictionary/view?sense_no=630657&viewType=confirm,명사,가락,‘자루’의 방언.,,
658474,https://opendict.korean.go.kr/dictionary/view?sense_no=658474&viewType=confirm,부사,가락,‘힘껏’의 방언.,경 가락 밀려 불민 넘어진다.,그리 힘껏 밀어 버리면 넘어진다
658472,https://opendict.korean.go.kr/dictionary/view?sense_no=658472&viewType=confirm,부사,가락가락,잇따라 힘껏 밀거나 내지르는 모양.,무사 경 가락가락 밀렴쑤광?,왜 그리 가락가락 미세요?
619687,https://opendict.korean.go.kr/dictionary/view?sense_no=619687&viewType=confirm,명사,가락주,‘가락지’의 방언.,,
619689,https://opendict.korean.go.kr/dictionary/view?sense_no=619689&viewType=confirm,명사,가락쥐,‘가락지’의 방언.,,
658476,https://opendict.korean.go.kr/dictionary/view?sense_no=658476&viewType=confirm,명사,가락지고사리,‘섬꿩고사리’의 방언.,,
620146,https://opendict.korean.go.kr/dictionary/view?sense_no=620146&viewType=confirm,형용사,가랍다,‘가렵다’의 방언.,,
596891,https://opendict.korean.go.kr/dictionary/view?sense_no=596891&viewType=confirm,명사,가랏,‘가랒’의 방언.,,
656077,https://opendict.korean.go.kr/dictionary/view?sense_no=656077&viewType=confirm,명사,가랏,‘강아지풀’의 방언.,,
656086,https://opendict.korean.go.kr/dictionary/view?sense_no=656086&viewType=confirm,명사,가랑니,‘젖니’의 방언.,자이 이제 가랑니 빠지젠 헴쩌.,저 애 이제 젖니 빠지려고 하네.
73519,https://opendict.korean.go.kr/dictionary/view?sense_no=73519&viewType=confirm,명사,가랑좁쌀,알이 작은 좁쌀.,,
656089,https://opendict.korean.go.kr/dictionary/view?sense_no=656089&viewType=confirm,명사,가랑좁쌀,‘좁쌀’의 방언.,,
656094,https://opendict.korean.go.kr/dictionary/view?sense_no=656094&viewType=confirm,명사,가랑중이,‘생쥐’의 방언.,,
522594,https://opendict.korean.go.kr/dictionary/view?sense_no=522594&viewType=confirm,명사,가랑쥉이,‘생쥐’의 방언.,,
619986,https://opendict.korean.go.kr/dictionary/view?sense_no=619986&viewType=confirm,명사,가랑쥐,‘생쥐’의 방언.,,
73520,https://opendict.korean.go.kr/dictionary/view?sense_no=73520&viewType=confirm,명사,가랑쥥이,‘생쥐’의 방언.,,
619661,https://opendict.korean.go.kr/dictionary/view?sense_no=619661&viewType=confirm,명사,가래기,‘가락’의 방언.,미녕 싸는 것도 물레허곡 가래기허곡 도꾸바리허곡 다 들어갑주게.,무명 싸는 것도 물레하고 가락하고 도투마리하고 다 들어가지요.
1046467,https://opendict.korean.go.kr/dictionary/view?sense_no=1046467&viewType=confirm,명사,가래기,‘자새’의 방언.,,
73633,https://opendict.korean.go.kr/dictionary/view?sense_no=73633&viewType=confirm,명사,가래덕석,‘맷방석’의 방언.,,
970977,https://opendict.korean.go.kr/dictionary/view?sense_no=970977&viewType=confirm,명사,가래말,‘가라말’의 방언.,,
619931,https://opendict.korean.go.kr/dictionary/view?sense_no=619931&viewType=confirm,명사,가래이,‘가랑이’의 방언.,,
658485,https://opendict.korean.go.kr/dictionary/view?sense_no=658485&viewType=confirm,명사,가량다리,밭이랑 사이에 덧생긴 짤막한 이랑.,가량다리에 잇인 베염이 대가리를 들엇저.,밭이랑 사이에 덧생긴 짤막한 이랑에 있는 뱀이 대가리를 들었다.
656099,https://opendict.korean.go.kr/dictionary/view?sense_no=656099&viewType=confirm,명사,가레,‘맷돌’의 방언.,,
1333771,https://opendict.korean.go.kr/dictionary/view?sense_no=1333771&viewType=confirm,명사,가레갊,‘맷돌질’의 방언.,,
73741,https://opendict.korean.go.kr/dictionary/view?sense_no=73741&viewType=confirm,명사,가레감,‘맷돌질’의 방언.,,
656101,https://opendict.korean.go.kr/dictionary/view?sense_no=656101&viewType=confirm,명사,가레감낭,둥글넓적하고 큰 감이 달리는 나무.,,
658489,https://opendict.korean.go.kr/dictionary/view?sense_no=658489&viewType=confirm,명사,가레기클,보리의 낟알을 훑는 농기구의 하나.,보리 훌틀 때랑 가레기클에 다치지 아녀게 조심허라.,보리를 훑을 때는 보리의 낟알을 훑는 농기구에 다치지 않게 조심하라.
866112,https://opendict.korean.go.kr/dictionary/view?sense_no=866112&viewType=confirm,동사,가레댕기다,‘싸돌아다니다’의 방언.,,
1333769,https://opendict.korean.go.kr/dictionary/view?sense_no=1333769&viewType=confirm,명사,가레덕석,‘맷방석’의 방언.,,
658491,https://opendict.korean.go.kr/dictionary/view?sense_no=658491&viewType=confirm,명사,가레말,‘가라말’의 방언.,,
656138,https://opendict.korean.go.kr/dictionary/view?sense_no=656138&viewType=confirm,명사,가레멍석,‘맷방석’의 방언.,,
658493,https://opendict.korean.go.kr/dictionary/view?sense_no=658493&viewType=confirm,명사,가레바지,밑이 트인 바지.,자인 가레바지 입어신게.,저 애는 밑이 트인 바지를 입었네.
73742,https://opendict.korean.go.kr/dictionary/view?sense_no=73742&viewType=confirm,명사,가레수기,‘고로쇠나무’의 방언.,,
656104,https://opendict.korean.go.kr/dictionary/view?sense_no=656104&viewType=confirm,명사,가레씹,‘맷돌구멍’의 방언.,,
656106,https://opendict.korean.go.kr/dictionary/view?sense_no=656106&viewType=confirm,명사,가레알착,맷돌의 아래짝.,가레알착은 웃착 아래에 놓는 돌이여.,맷돌의 아래짝은 위짝 아래에 놓는 돌이다.
656108,https://opendict.korean.go.kr/dictionary/view?sense_no=656108&viewType=confirm,명사,가레왕물통,"연자방아 곁에 두는, 큰 돌을 깊게 파서 만든 물통.",,
656105,https://opendict.korean.go.kr/dictionary/view?sense_no=656105&viewType=confirm,명사,가레우착,맷돌의 위짝.,가레우착은 알착 욱에 엱는 돌이여.,맷돌의 위짝은 아래짝 위에 얹는 돌이다.
656109,https://opendict.korean.go.kr/dictionary/view?sense_no=656109&viewType=confirm,명사,가레좃,맷돌의 위짝과 아래짝 한가운데 박는 나무.,이 낭은 질견 가레좃으로 씨민 좋키여.,이 나무는 단단해서 맷돌 한가운데 박는 나무로 쓰면 좋겠다.
522612,https://opendict.korean.go.kr/dictionary/view?sense_no=522612&viewType=confirm,동사,가레좃다,‘매조이다’의 방언.,,
658479,https://opendict.korean.go.kr/dictionary/view?sense_no=658479&viewType=confirm,명사,가레죽,‘가래’의 방언.,,
658483,https://opendict.korean.go.kr/dictionary/view?sense_no=658483&viewType=confirm,명사,가레죽질,‘가래질’의 방언.,,
1272736,https://opendict.korean.go.kr/dictionary/view?sense_no=1272736&viewType=confirm,동사,가레질하다,‘맷돌질하다’의 방언.,,
656114,https://opendict.korean.go.kr/dictionary/view?sense_no=656114&viewType=confirm,명사,가레차경,"맷손에 가로질러 박아서, 멀리서도 한쪽 끝을 잡아 돌릴 수 있는 나무.",,
656113,https://opendict.korean.go.kr/dictionary/view?sense_no=656113&viewType=confirm,명사,가레차록,‘맷손’의 방언.,,
630954,https://opendict.korean.go.kr/dictionary/view?sense_no=630954&viewType=confirm,명사,가레착,‘맷돌짝’의 방언.,"이런 돌이 엇이민 가레착 , 그중에 우착을 끌고 다니멍 경 허곡.","이런 돌이 없으면 맷돌짝 , 그중에 위짝을 끌고 다니면서 그렇게 하고."
656116,https://opendict.korean.go.kr/dictionary/view?sense_no=656116&viewType=confirm,명사,가레착,맷돌의 위짝과 아래짝을 아울러 이르는 말.,비바리가 가레착 지영 산더레 오른다.,처녀가 맷돌의 위짝과 아래짝 지고 산에 오른다.
656115,https://opendict.korean.go.kr/dictionary/view?sense_no=656115&viewType=confirm,명사,가레체경,"맷손에 가로질러 박아서, 멀리서도 한쪽 끝을 잡아 돌릴 수 있는 나무.",,
656119,https://opendict.korean.go.kr/dictionary/view?sense_no=656119&viewType=confirm,명사,가레턱,‘맷돌중쇠’의 방언.,,
656139,https://opendict.korean.go.kr/dictionary/view?sense_no=656139&viewType=confirm,명사,가레팡석,‘맷방석’의 방언.,,
630956,https://opendict.korean.go.kr/dictionary/view?sense_no=630956&viewType=confirm,명사,가렛덕석,‘맷방석’의 방언.,,
449186,https://opendict.korean.go.kr/dictionary/view?sense_no=449186&viewType=confirm,명사,가렛도고리,‘매함지’의 방언.,,
412039,https://opendict.korean.go.kr/dictionary/view?sense_no=412039&viewType=confirm,명사,가렛독석,‘맷방석’의 방언.,,
559363,https://opendict.korean.go.kr/dictionary/view?sense_no=559363&viewType=confirm,명사,가렛돌,‘맷돌’의 방언.,,
656121,https://opendict.korean.go.kr/dictionary/view?sense_no=656121&viewType=confirm,명사,가렛돌,"맷돌을 만드는 데 쓰는, 가공하지 않은 상태의 돌.",곶자왈에 가서 가렛돌을 헤 와사 가레를 멘들주.,숲에 가서 맷돌 만들 돌을 해 와야 맷돌을 만들지.
73743,https://opendict.korean.go.kr/dictionary/view?sense_no=73743&viewType=confirm,명사,가렛자록,‘맷손’의 방언.,,
810182,https://opendict.korean.go.kr/dictionary/view?sense_no=810182&viewType=confirm,명사,가렛자룩,‘맷손’의 방언.,,
656124,https://opendict.korean.go.kr/dictionary/view?sense_no=656124&viewType=confirm,명사,가렛잘리,‘맷손’의 방언.,,
630970,https://opendict.korean.go.kr/dictionary/view?sense_no=630970&viewType=confirm,명사,가렛장구,‘맷수쇠’의 방언.,,
656146,https://opendict.korean.go.kr/dictionary/view?sense_no=656146&viewType=confirm,명사,가렛장구,‘맷돌중쇠’의 방언.,,
73744,https://opendict.korean.go.kr/dictionary/view?sense_no=73744&viewType=confirm,명사,가렛장귀,‘맷수쇠’의 방언.,,
656127,https://opendict.korean.go.kr/dictionary/view?sense_no=656127&viewType=confirm,명사,가렛장귀,‘맷돌중쇠’의 방언.,,
995502,https://opendict.korean.go.kr/dictionary/view?sense_no=995502&viewType=confirm,명사,가렛조젱이,‘맷수쇠’의 방언.,,
